Season,Show Title,Resturant,City,State,Business ID,Rating,Error,"Chita, Zabaykalsky Krai, Russia",Latitude,Longitude,
22,Globe Tasting,Muertos Kitchen and Lounge,Bakersfield,California,Muertos-Kitchen-and-Lounge-Bakersfield,4,220,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Globe Tasting,Carluccios Coal Fired Pizza,Northfield,New Jersey,Carluccios-Coal-Fired-Pizza-Northfield,4,97,"Northfield, MN, USA",44.4582983,-93.161604,
22,Sweet Savory and Saucy,La Santisima Gourmet Taco Shop,Bakersfield,California,La-Santisima-Gourmet-Taco-Shop-Phoenix,4.5,724,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Sweet Savory and Saucy,Moo Creamery,Bakersfield,California,Moo-Creamery-Bakersfield,4,625,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Sweet Savory and Saucy,24th Street Cafe,Bakersfield,California,24th-Street-Cafe-Bakersfield,4,297,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Food TruckAPalooza,Tamarindo Truck,Orange County,California,Tamarindo-Truck-Orange-County,4,73,"Orange County, CA, USA",33.7174708,-117.8311428,
22,Food TruckAPalooza,Garbos Grill,Key West,Florida,Garbos-Grill-Key-West,5,1,"Key West, FL 33040, USA",24.5550593,-81.7799871,
22,Food TruckAPalooza,The Grilled Cheeserie,Nashville,Tennessee,The-Grilled-Cheeserie-Nashville,4,107,"Nashville, TN, USA",36.1626638,-86.7816016,
22,Food TruckAPalooza,Fresh Local Wild,Vancouver,British Columbia,Fresh-Local-Wild-Vancouver,4,92,"Vancouver, WA, USA",45.6387281,-122.6614861,
22,Food TruckAPalooza,Don Chow Tacos,Los Angeles,California,Don-Chow-Tacos-Los-Angeles,3,274,"Los Angeles, CA, USA",34.0522342,-118.2436849,
22,All Beefed Up,Terrys Turf Club,Cincinnati,Ohio,Terrys-Turf-Club-Cincinnati,4,461,"Cincinnati, OH, USA",39.1031182,-84.5120196,
22,All Beefed Up,Smokin Guns BBQ and Catering,Kansas City,Missouri,Smokin-Guns-BBQ-and-Catering-Kansas-City,3.5,150,"Kansas City, MO, USA",39.0997265,-94.5785667,
22,All Beefed Up,Schellville Grill,Sonoma,California,Schellville-Grill-Sonoma,3.5,310,"Sonoma, CA 95476, USA",38.291859,-122.4580356,
22,All Beefed Up,Pauls Coffee Shop,Fountain Valley,California,Pauls-Coffee-Shop-Fountain-Valley,3.5,401,"Fountain Valley, CA, USA",33.7091847,-117.9536697,
